Region;Del;Kon;Tema;Varde_stand
0128 Salem;Livskvalitet;Män;T9;54,686950542376636
0128 Salem;Livskvalitet;Totalt;T1;32,991920268469748
0128 Salem;Livskvalitet;Totalt;T10;59,911142558966532
0128 Salem;Livskvalitet;Totalt;T11;42,344351294647240
0128 Salem;Livskvalitet;Totalt;T12;57,947727503063504
0128 Salem;Livskvalitet;Totalt;T2;54,438188679119136
0128 Salem;Livskvalitet;Totalt;T3;52,011090284286155
0128 Salem;Livskvalitet;Totalt;T4;94,952679490676914
0128 Salem;Livskvalitet;Totalt;T5;60,668468588911530
0128 Salem;Livskvalitet;Totalt;T6;58,235098769876515
0128 Salem;Livskvalitet;Totalt;T7;70,969534774851127
0128 Salem;Livskvalitet;Totalt;T8;76,664934128297631
0128 Salem;Livskvalitet;Totalt;T9;64,817496584086470
0136 Haninge;Hållbarhet;Kvinnor;Ekonomi;19,292122444614623
0136 Haninge;Hållbarhet;Kvinnor;Social;48,764131667050876
0136 Haninge;Hållbarhet;Män;Ekonomi;29,827799314775671
0136 Haninge;Hållbarhet;Män;Social;46,704932283266821
0136 Haninge;Hållbarhet;Totalt;Ekonomi;24,812335994798261
0136 Haninge;Hållbarhet;Totalt;Miljö;71,834063976372903
0136 Haninge;Hållbarhet;Totalt;Social;53,818503240767896
0136 Haninge;Livskvalitet;Kvinnor;T1;46,607341490545053
0136 Haninge;Livskvalitet;Kvinnor;T10;52,865238852754302
0136 Haninge;Livskvalitet;Kvinnor;T11;46,946787273669450
0136 Haninge;Livskvalitet;Kvinnor;T12;23,118154490437103
0136 Haninge;Livskvalitet;Kvinnor;T2;23,994432556888601
0136 Haninge;Livskvalitet;Kvinnor;T3;53,608247422680414
0136 Haninge;Livskvalitet;Kvinnor;T4;87,210718635809997
0136 Haninge;Livskvalitet;Kvinnor;T5;12,597316654792898
0136 Haninge;Livskvalitet;Kvinnor;T6;51,310062047178434
0136 Haninge;Livskvalitet;Kvinnor;T7;52,576786765394189
0136 Haninge;Livskvalitet;Kvinnor;T8;55,752157232865407
0136 Haninge;Livskvalitet;Kvinnor;T9;57,992633521866338
0136 Haninge;Livskvalitet;Män;T1;26,585094549499445
0136 Haninge;Livskvalitet;Män;T10;39,167156300899755
0136 Haninge;Livskvalitet;Män;T11;8,278377688156731
0136 Haninge;Livskvalitet;Män;T12;27,452171922280641
0136 Haninge;Livskvalitet;Män;T2;76,690435510740784
0136 Haninge;Livskvalitet;Män;T3;45,360824742268044
0136 Haninge;Livskvalitet;Män;T4;86,358099878197336
0136 Haninge;Livskvalitet;Män;T5;49,716156427203799
0136 Haninge;Livskvalitet;Män;T6;58,973800043309723
0136 Haninge;Livskvalitet;Män;T7;47,901329906007177
0136 Haninge;Livskvalitet;Män;T8;103,983688169805106
0136 Haninge;Livskvalitet;Män;T9;40,822012858943935
0136 Haninge;Livskvalitet;Totalt;T1;22,630499432129660
0136 Haninge;Livskvalitet;Totalt;T10;45,843009608164046
0136 Haninge;Livskvalitet;Totalt;T11;23,963780695435631
0136 Haninge;Livskvalitet;Totalt;T12;25,334570320983403
0136 Haninge;Livskvalitet;Totalt;T2;48,463298372637482
0136 Haninge;Livskvalitet;Totalt;T3;51,353934707903790
0136 Haninge;Livskvalitet;Totalt;T4;90,215070003265851
0136 Haninge;Livskvalitet;Totalt;T5;44,739401356494362
0136 Haninge;Livskvalitet;Totalt;T6;49,491703637864759
0136 Haninge;Livskvalitet;Totalt;T7;50,206326603501530
0136 Haninge;Livskvalitet;Totalt;T8;80,407884793247334
0136 Haninge;Livskvalitet;Totalt;T9;50,008665944484434
0138 Tyresö;Hållbarhet;Kvinnor;Ekonomi;33,010701315840450
0138 Tyresö;Hållbarhet;Kvinnor;Social;60,338477152372676
0138 Tyresö;Hållbarhet;Män;Ekonomi;43,821586059785773
0138 Tyresö;Hållbarhet;Män;Social;56,550894922268924
0138 Tyresö;Hållbarhet;Totalt;Ekonomi;38,534018927468104
0138 Tyresö;Hållbarhet;Totalt;Miljö;82,059921107491405
0138 Tyresö;Hållbarhet;Totalt;Social;68,255515397803748
0138 Tyresö;Livskvalitet;Kvinnor;T1;79,977753058954391
0138 Tyresö;Livskvalitet;Kvinnor;T10;80,517661435594164
0138 Tyresö;Livskvalitet;Kvinnor;T11;66,692983348776863
0138 Tyresö;Livskvalitet;Kvinnor;T12;48,460705549391193
0138 Tyresö;Livskvalitet;Kvinnor;T2;32,686624528867675
0138 Tyresö;Livskvalitet;Kvinnor;T3;52,389878163074023
0138 Tyresö;Livskvalitet;Kvinnor;T4;92,691839220462839
0138 Tyresö;Livskvalitet;Kvinnor;T5;40,016735233803246
0138 Tyresö;Livskvalitet;Kvinnor;T6;53,799895063099790
0138 Tyresö;Livskvalitet;Kvinnor;T7;77,148980227726554
0138 Tyresö;Livskvalitet;Kvinnor;T8;49,881968504901010
0138 Tyresö;Livskvalitet;Kvinnor;T9;72,607719196632473
0138 Tyresö;Livskvalitet;Män;T1;68,353726362625139
0138 Tyresö;Livskvalitet;Män;T10;60,614360121455391
0138 Tyresö;Livskvalitet;Män;T11;42,381105423706821
0138 Tyresö;Livskvalitet;Män;T12;54,493316301616531
0138 Tyresö;Livskvalitet;Män;T2;68,887512105181003
0138 Tyresö;Livskvalitet;Män;T3;34,301780693533310
0138 Tyresö;Livskvalitet;Män;T4;92,082825822168090
0138 Tyresö;Livskvalitet;Män;T5;60,957938103510017
0138 Tyresö;Livskvalitet;Män;T6;54,597856250085840
0138 Tyresö;Livskvalitet;Män;T7;71,914625777956587
0138 Tyresö;Livskvalitet;Män;T8;106,701361953234823
0138 Tyresö;Livskvalitet;Män;T9;51,904954781487085
0138 Tyresö;Livskvalitet;Totalt;T1;44,075333895428088
0138 Tyresö;Livskvalitet;Totalt;T10;70,512486445956512
0138 Tyresö;Livskvalitet;Totalt;T11;44,829394926040401
0138 Tyresö;Livskvalitet;Totalt;T12;63,377686624969229
0138 Tyresö;Livskvalitet;Totalt;T2;55,661278894873753
0138 Tyresö;Livskvalitet;Totalt;T3;44,273178694158076
0138 Tyresö;Livskvalitet;Totalt;T4;90,542970989147250
0138 Tyresö;Livskvalitet;Totalt;T5;60,036519191648608
0138 Tyresö;Livskvalitet;Totalt;T6;52,884796892086406
0138 Tyresö;Livskvalitet;Totalt;T7;74,599031875564876
0138 Tyresö;Livskvalitet;Totalt;T8;77,882533898578615
0138 Tyresö;Livskvalitet;Totalt;T9;67,617248028307174
0139 Upplands-Bro;Hållbarhet;Kvinnor;Ekonomi;16,030499390650998
0139 Upplands-Bro;Hållbarhet;Kvinnor;Social;49,882260572265878
0139 Upplands-Bro;Hållbarhet;Män;Ekonomi;30,209885165775223
0139 Upplands-Bro;Hållbarhet;Män;Social;49,815630172073959
0139 Upplands-Bro;Hållbarhet;Totalt;Ekonomi;23,805061597708875
0139 Upplands-Bro;Hållbarhet;Totalt;Miljö;67,394956062343184
0139 Upplands-Bro;Hållbarhet;Totalt;Social;59,781277152481607
0139 Upplands-Bro;Livskvalitet;Kvinnor;T1;53,281423804226918
0139 Upplands-Bro;Livskvalitet;Kvinnor;T10;56,087954863969230
0139 Upplands-Bro;Livskvalitet;Kvinnor;T11;57,152466034611869
0139 Upplands-Bro;Livskvalitet;Kvinnor;T12;48,460705549391193
0139 Upplands-Bro;Livskvalitet;Kvinnor;T2;25,669080669218555
0139 Upplands-Bro;Livskvalitet;Kvinnor;T3;52,389878163074023
0139 Upplands-Bro;Livskvalitet;Kvinnor;T4;83,191230207064564
0139 Upplands-Bro;Livskvalitet;Kvinnor;T5;30,186618771760440
0139 Upplands-Bro;Livskvalitet;Kvinnor;T6;47,074210687742621
0139 Upplands-Bro;Livskvalitet;Kvinnor;T7;48,659385824030252
0139 Upplands-Bro;Livskvalitet;Kvinnor;T8;14,938079375484845
0139 Upplands-Bro;Livskvalitet;Kvinnor;T9;71,616270667842699
0139 Upplands-Bro;Livskvalitet;Män;T1;33,259176863181310
0139 Upplands-Bro;Livskvalitet;Män;T10;49,833410559352217
0139 Upplands-Bro;Livskvalitet;Män;T11;37,461438079557759
0139 Upplands-Bro;Livskvalitet;Män;T12;54,493316301616531
0139 Upplands-Bro;Livskvalitet;Män;T2;79,413827894654688
0139 Upplands-Bro;Livskvalitet;Män;T3;34,301780693533310
0139 Upplands-Bro;Livskvalitet;Män;T4;82,338611449451875
0139 Upplands-Bro;Livskvalitet;Män;T5;53,977170804174492
0139 Upplands-Bro;Livskvalitet;Män;T6;61,234093549861797
0139 Upplands-Bro;Livskvalitet;Män;T7;47,872425272721578
0139 Upplands-Bro;Livskvalitet;Män;T8;97,224006081320979
0139 Upplands-Bro;Livskvalitet;Män;T9;63,274010373906393
0139 Upplands-Bro;Livskvalitet;Totalt;T1;24,627252920615234
0139 Upplands-Bro;Livskvalitet;Totalt;T10;53,239024925746492
0139 Upplands-Bro;Livskvalitet;Totalt;T11;38,364811749516605
0139 Upplands-Bro;Livskvalitet;Totalt;T12;57,947727503063504
0139 Upplands-Bro;Livskvalitet;Totalt;T2;55,227179061410943
0139 Upplands-Bro;Livskvalitet;Totalt;T3;41,892756950952815
0139 Upplands-Bro;Livskvalitet;Totalt;T4;82,998874288005098
0139 Upplands-Bro;Livskvalitet;Totalt;T5;53,610296164988355
0139 Upplands-Bro;Livskvalitet;Totalt;T6;44,433309138711316
0139 Upplands-Bro;Livskvalitet;Totalt;T7;48,270927528182874
0139 Upplands-Bro;Livskvalitet;Totalt;T8;56,997581495154648
0139 Upplands-Bro;Livskvalitet;Totalt;T9;68,976208526492570
0140 Nykvarn;Hållbarhet;Kvinnor;Ekonomi;36,629821167155995
0140 Nykvarn;Hållbarhet;Kvinnor;Social;59,147797526945695
0140 Nykvarn;Hållbarhet;Män;Ekonomi;47,185833487750791
0140 Nykvarn;Hållbarhet;Män;Social;54,359936470347307
0140 Nykvarn;Hållbarhet;Totalt;Ekonomi;42,090477708511379
0140 Nykvarn;Hållbarhet;Totalt;Miljö;69,707263997242819
0140 Nykvarn;Hållbarhet;Totalt;Social;67,479499823190167
0140 Nykvarn;Livskvalitet;Kvinnor;T1;86,651835372636256
0140 Nykvarn;Livskvalitet;Kvinnor;T10;70,118976168451496
0140 Nykvarn;Livskvalitet;Kvinnor;T11;63,395264885808380
0140 Nykvarn;Livskvalitet;Kvinnor;T12;48,460705549391193
0140 Nykvarn;Livskvalitet;Kvinnor;T2;38,982598623884826
0140 Nykvarn;Livskvalitet;Kvinnor;T3;52,389878163074023
0140 Nykvarn;Livskvalitet;Kvinnor;T4;61,753958587088917
0140 Nykvarn;Livskvalitet;Kvinnor;T5;43,136732414942102
0140 Nykvarn;Livskvalitet;Kvinnor;T6;64,534727002116114
0140 Nykvarn;Livskvalitet;Kvinnor;T7;86,063919845432281
0140 Nykvarn;Livskvalitet;Kvinnor;T8;24,487890224588170
0140 Nykvarn;Livskvalitet;Kvinnor;T9;70,575394266666763
0140 Nykvarn;Livskvalitet;Män;T1;71,690767519466078
0140 Nykvarn;Livskvalitet;Män;T10;47,815948253573865
0140 Nykvarn;Livskvalitet;Män;T11;53,101696116914603
0140 Nykvarn;Livskvalitet;Män;T12;54,493316301616531
0140 Nykvarn;Livskvalitet;Män;T2;76,954136325331348
0140 Nykvarn;Livskvalitet;Män;T3;34,301780693533310
0140 Nykvarn;Livskvalitet;Män;T4;60,170523751522531
0140 Nykvarn;Livskvalitet;Män;T5;62,608976260255012
0140 Nykvarn;Livskvalitet;Män;T6;67,358930176429212
0140 Nykvarn;Livskvalitet;Män;T7;84,734740839261292
0140 Nykvarn;Livskvalitet;Män;T8;95,597720172422811
0140 Nykvarn;Livskvalitet;Män;T9;35,657249924847449
0140 Nykvarn;Livskvalitet;Totalt;T1;45,089363363551300
0140 Nykvarn;Livskvalitet;Totalt;T10;58,803123562463838
0140 Nykvarn;Livskvalitet;Totalt;T11;49,345629839491252
0140 Nykvarn;Livskvalitet;Totalt;T12;57,947727503063504
0140 Nykvarn;Livskvalitet;Totalt;T2;59,120848436669640
0140 Nykvarn;Livskvalitet;Totalt;T3;56,702754135954507
0140 Nykvarn;Livskvalitet;Totalt;T4;62,329187962459933
0140 Nykvarn;Livskvalitet;Totalt;T5;64,993624313111212
0140 Nykvarn;Livskvalitet;Totalt;T6;63,188920125789529
0140 Nykvarn;Livskvalitet;Totalt;T7;85,388705604777357
0140 Nykvarn;Livskvalitet;Totalt;T8;62,980626362704498
0140 Nykvarn;Livskvalitet;Totalt;T9;55,005338601995959
0160 Täby;Hållbarhet;Kvinnor;Ekonomi;50,625585084611870
0160 Täby;Hållbarhet;Kvinnor;Social;71,574143611069999
0160 Täby;Hållbarhet;Män;Ekonomi;63,005816444339374
0160 Täby;Hållbarhet;Män;Social;67,323532086402636
0160 Täby;Hållbarhet;Totalt;Ekonomi;56,835812798946527
0160 Täby;Hållbarhet;Totalt;Miljö;71,108384650120669
0160 Täby;Hållbarhet;Totalt;Social;71,804205128321570
0160 Täby;Livskvalitet;Kvinnor;T1;85,038932146829808
0160 Täby;Livskvalitet;Kvinnor;T10;90,327193265475245
0160 Täby;Livskvalitet;Kvinnor;T11;80,322612364311283
0160 Täby;Livskvalitet;Kvinnor;T12;78,362891637348170
0160 Täby;Livskvalitet;Kvinnor;T2;38,018830529137603
0160 Täby;Livskvalitet;Kvinnor;T3;7,216494845360827
0160 Täby;Livskvalitet;Kvinnor;T4;92,935444579780778
0160 Täby;Livskvalitet;Kvinnor;T5;76,086869825470558
0160 Täby;Livskvalitet;Kvinnor;T6;56,725917211761313
0160 Täby;Livskvalitet;Kvinnor;T7;83,656172530066385
0160 Täby;Livskvalitet;Kvinnor;T8;48,259800620820073
0160 Täby;Livskvalitet;Kvinnor;T9;69,077787167282736
0160 Täby;Livskvalitet;Män;T1;79,977753058954391
0160 Täby;Livskvalitet;Män;T10;83,755028276615576
0160 Täby;Livskvalitet;Män;T11;69,203315994502134
0160 Täby;Livskvalitet;Män;T12;81,644397269397274
0160 Täby;Livskvalitet;Män;T2;79,796952607302430
0160 Täby;Livskvalitet;Män;T3;40,206185567010309
0160 Täby;Livskvalitet;Män;T4;92,326431181486015
0160 Täby;Livskvalitet;Män;T5;104,066154650360289
0160 Täby;Livskvalitet;Män;T6;54,057915810059392
0160 Täby;Livskvalitet;Män;T7;81,062528149712520
0160 Täby;Livskvalitet;Män;T8;101,885164982542918
0160 Täby;Livskvalitet;Män;T9;73,508051597022316
0160 Täby;Livskvalitet;Totalt;T1;38,823042585476280
0160 Täby;Livskvalitet;Totalt;T10;87,021574876685605
0160 Täby;Livskvalitet;Totalt;T11;60,711566417709165
0160 Täby;Livskvalitet;Totalt;T12;80,078992565405613
0160 Täby;Livskvalitet;Totalt;T2;59,317195366931315
0160 Täby;Livskvalitet;Totalt;T3;29,553264604810998
0160 Täby;Livskvalitet;Totalt;T4;97,077104516334160
0160 Täby;Livskvalitet;Totalt;T5;92,586377293697154
0160 Täby;Livskvalitet;Totalt;T6;64,776602644027946
0160 Täby;Livskvalitet;Totalt;T7;82,380340882983489
0160 Täby;Livskvalitet;Totalt;T8;74,712879066966877
0160 Täby;Livskvalitet;Totalt;T9;72,483308363937681
0162 Danderyd;Hållbarhet;Kvinnor;Ekonomi;73,175579175047829
0162 Danderyd;Hållbarhet;Kvinnor;Social;64,773022151070265
0162 Danderyd;Hållbarhet;Män;Ekonomi;119,448226829117360
0162 Danderyd;Hållbarhet;Män;Social;65,810200025667228
0162 Danderyd;Hållbarhet;Totalt;Ekonomi;95,979527984070060
0162 Danderyd;Hållbarhet;Totalt;Miljö;77,960789572148627
0162 Danderyd;Hållbarhet;Totalt;Social;72,853283416740339
0162 Danderyd;Livskvalitet;Kvinnor;T1;89,988876529477196
0162 Danderyd;Livskvalitet;Kvinnor;T10;85,327907521880903
0162 Danderyd;Livskvalitet;Kvinnor;T11;68,254005955119126
0162 Danderyd;Livskvalitet;Kvinnor;T12;48,460705549391193
0162 Danderyd;Livskvalitet;Kvinnor;T2;38,469331986216282
0162 Danderyd;Livskvalitet;Kvinnor;T3;52,389878163074023
0162 Danderyd;Livskvalitet;Kvinnor;T4;90,986601705237518
0162 Danderyd;Livskvalitet;Kvinnor;T5;58,776526727528335
0162 Danderyd;Livskvalitet;Kvinnor;T6;41,858387524599614
0162 Danderyd;Livskvalitet;Kvinnor;T7;77,512809008816816
0162 Danderyd;Livskvalitet;Kvinnor;T8;78,583377203282396
0162 Danderyd;Livskvalitet;Kvinnor;T9;72,469003003413562
0162 Danderyd;Livskvalitet;Män;T1;86,651835372636256
0162 Danderyd;Livskvalitet;Män;T10;82,287819985603932
0162 Danderyd;Livskvalitet;Män;T11;48,781644956780141
0162 Danderyd;Livskvalitet;Män;T12;54,493316301616531
0162 Danderyd;Livskvalitet;Män;T2;80,725992603948583
0162 Danderyd;Livskvalitet;Män;T3;34,301780693533310
0162 Danderyd;Livskvalitet;Män;T4;90,012180267965917
0162 Danderyd;Livskvalitet;Män;T5;87,454850947043298
0162 Danderyd;Livskvalitet;Män;T6;39,362542956641725
0162 Danderyd;Livskvalitet;Män;T7;72,724624046998954
0162 Danderyd;Livskvalitet;Män;T8;111,014714704353651
0162 Danderyd;Livskvalitet;Män;T9;62,734161188940213
0162 Danderyd;Livskvalitet;Totalt;T1;52,180440283292356
0162 Danderyd;Livskvalitet;Totalt;T10;97,809355764018420
0162 Danderyd;Livskvalitet;Totalt;T11;55,320347361370942
0162 Danderyd;Livskvalitet;Totalt;T12;85,574633699633722
0162 Danderyd;Livskvalitet;Totalt;T2;56,619542640391195
0162 Danderyd;Livskvalitet;Totalt;T3;58,206852801301508
0162 Danderyd;Livskvalitet;Totalt;T4;94,645886369899785
0162 Danderyd;Livskvalitet;Totalt;T5;65,934320987654317
0162 Danderyd;Livskvalitet;Totalt;T6;54,021413644380324
0162 Danderyd;Livskvalitet;Totalt;T7;75,220072487643677
0162 Danderyd;Livskvalitet;Totalt;T8;94,298205097669523
0162 Danderyd;Livskvalitet;Totalt;T9;90,975848134660424
0163 Sollentuna;Hållbarhet;Kvinnor;Ekonomi;33,966278354611973
0163 Sollentuna;Hållbarhet;Kvinnor;Social;64,789094547811615
0163 Sollentuna;Hållbarhet;Män;Ekonomi;44,511684969974283
0163 Sollentuna;Hållbarhet;Män;Social;72,119333969922138
0163 Sollentuna;Hållbarhet;Totalt;Ekonomi;39,291559582754239
0163 Sollentuna;Hållbarhet;Totalt;Miljö;78,972542873772980
0163 Sollentuna;Hållbarhet;Totalt;Social;62,712003681707543
0163 Sollentuna;Livskvalitet;Kvinnor;T1;69,966629588431601
0163 Sollentuna;Livskvalitet;Kvinnor;T10;87,700258298424657
0163 Sollentuna;Livskvalitet;Kvinnor;T11;69,501141544792532
0163 Sollentuna;Livskvalitet;Kvinnor;T12;56,343212946473848
0163 Sollentuna;Livskvalitet;Kvinnor;T2;38,005299468214673
0163 Sollentuna;Livskvalitet;Kvinnor;T3;46,391752577319586
0163 Sollentuna;Livskvalitet;Kvinnor;T4;95,371498172959818
0163 Sollentuna;Livskvalitet;Kvinnor;T5;45,163780590194236
0163 Sollentuna;Livskvalitet;Kvinnor;T6;47,680958668380612
0163 Sollentuna;Livskvalitet;Kvinnor;T7;64,842533689532402
0163 Sollentuna;Livskvalitet;Kvinnor;T8;29,721454575403822
0163 Sollentuna;Livskvalitet;Kvinnor;T9;79,037969549811578
0163 Sollentuna;Livskvalitet;Män;T1;58,342602892102335
0163 Sollentuna;Livskvalitet;Män;T10;75,465261590837130
0163 Sollentuna;Livskvalitet;Män;T11;44,339748584255766
0163 Sollentuna;Livskvalitet;Män;T12;45,101366025279077
0163 Sollentuna;Livskvalitet;Män;T2;80,375055520526615
0163 Sollentuna;Livskvalitet;Män;T3;15,463917525773196
0163 Sollentuna;Livskvalitet;Män;T4;95,127892813641907
0163 Sollentuna;Livskvalitet;Män;T5;56,482829056173259
0163 Sollentuna;Livskvalitet;Män;T6;51,681731609857025
0163 Sollentuna;Livskvalitet;Män;T7;59,530225469852496
0163 Sollentuna;Livskvalitet;Män;T8;102,555178750101561
0163 Sollentuna;Livskvalitet;Män;T9;58,802327622727546
0163 Sollentuna;Livskvalitet;Totalt;T1;33,046241406327646
0163 Sollentuna;Livskvalitet;Totalt;T10;81,357835700920106
0163 Sollentuna;Livskvalitet;Totalt;T11;47,077700028198578
0163 Sollentuna;Livskvalitet;Totalt;T12;50,639686400555973
0163 Sollentuna;Livskvalitet;Totalt;T2;57,250597755334184
0163 Sollentuna;Livskvalitet;Totalt;T3;34,323691289274024
0163 Sollentuna;Livskvalitet;Totalt;T4;92,685434761079577
0163 Sollentuna;Livskvalitet;Totalt;T5;56,257097964197762
0163 Sollentuna;Livskvalitet;Totalt;T6;52,326465763709713
0163 Sollentuna;Livskvalitet;Totalt;T7;62,175750185927626
0163 Sollentuna;Livskvalitet;Totalt;T8;66,363861994971558
0163 Sollentuna;Livskvalitet;Totalt;T9;69,573415561757486
0180 Stockholm;Hållbarhet;Kvinnor;Ekonomi;36,923034626547597
0180 Stockholm;Hållbarhet;Kvinnor;Social;59,819722764732120
0180 Stockholm;Hållbarhet;Män;Ekonomi;49,387860204361701
0180 Stockholm;Hållbarhet;Män;Social;60,152972772404787
0180 Stockholm;Hållbarhet;Totalt;Ekonomi;43,116800032065633
0180 Stockholm;Hållbarhet;Totalt;Miljö;71,508113688141464
0180 Stockholm;Hållbarhet;Totalt;Social;57,414688469797611
0180 Stockholm;Livskvalitet;Kvinnor;T1;69,966629588431601
0180 Stockholm;Livskvalitet;Kvinnor;T10;83,489607594192250
0180 Stockholm;Livskvalitet;Kvinnor;T11;77,161441112144757
0180 Stockholm;Livskvalitet;Kvinnor;T12;64,384270620683679
0180 Stockholm;Livskvalitet;Kvinnor;T2;48,815899853156992
0180 Stockholm;Livskvalitet;Kvinnor;T3;48,453608247422672
0180 Stockholm;Livskvalitet;Kvinnor;T4;98,416565164433635
0180 Stockholm;Livskvalitet;Kvinnor;T5;48,325466529526892
0180 Stockholm;Livskvalitet;Kvinnor;T6;46,041403343318606
0180 Stockholm;Livskvalitet;Kvinnor;T7;57,091640173715881
0180 Stockholm;Livskvalitet;Kvinnor;T8;43,929085386688094
0180 Stockholm;Livskvalitet;Kvinnor;T9;75,680635839681088
0180 Stockholm;Livskvalitet;Män;T1;56,618464961067858
0180 Stockholm;Livskvalitet;Män;T10;72,863820067026182
0180 Stockholm;Livskvalitet;Män;T11;42,139254380928072
0180 Stockholm;Livskvalitet;Män;T12;62,079229647164468
0180 Stockholm;Livskvalitet;Män;T2;81,689532279345173
0180 Stockholm;Livskvalitet;Män;T3;54,639175257731978
0180 Stockholm;Livskvalitet;Män;T4;97,929354445797827
0180 Stockholm;Livskvalitet;Män;T5;58,164505629393048
0180 Stockholm;Livskvalitet;Män;T6;47,293129885514738
0180 Stockholm;Livskvalitet;Män;T7;52,662263414406226
0180 Stockholm;Livskvalitet;Män;T8;102,830196029111093
0180 Stockholm;Livskvalitet;Män;T9;65,425137964428671
0180 Stockholm;Livskvalitet;Totalt;T1;27,489116041337233
0180 Stockholm;Livskvalitet;Totalt;T10;78,089808641122488
0180 Stockholm;Livskvalitet;Totalt;T11;50,321606796876139
0180 Stockholm;Livskvalitet;Totalt;T12;63,231750133924052
0180 Stockholm;Livskvalitet;Totalt;T2;64,020837276700945
0180 Stockholm;Livskvalitet;Totalt;T3;37,678195876288662
0180 Stockholm;Livskvalitet;Totalt;T4;99,313144891836075
0180 Stockholm;Livskvalitet;Totalt;T5;55,822800279735631
0180 Stockholm;Livskvalitet;Totalt;T6;49,680370191610045
0180 Stockholm;Livskvalitet;Totalt;T7;54,906851674154311
0180 Stockholm;Livskvalitet;Totalt;T8;72,848415506478119
0180 Stockholm;Livskvalitet;Totalt;T9;71,349621317479688
0181 Södertälje;Hållbarhet;Kvinnor;Ekonomi;9,512403350658154
0181 Södertälje;Hållbarhet;Kvinnor;Social;50,802117069253050
0181 Södertälje;Hållbarhet;Män;Ekonomi;22,303332940865850
0181 Södertälje;Hållbarhet;Män;Social;48,341067893661858
0181 Södertälje;Hållbarhet;Totalt;Ekonomi;16,472689202662345
0181 Södertälje;Hållbarhet;Totalt;Miljö;69,784375449167527
0181 Södertälje;Hållbarhet;Totalt;Social;53,702395018482939
0181 Södertälje;Livskvalitet;Kvinnor;T1;13,236929922135706
0181 Södertälje;Livskvalitet;Kvinnor;T10;61,753514906968078
0181 Södertälje;Livskvalitet;Kvinnor;T11;33,316679034625452
0181 Södertälje;Livskvalitet;Kvinnor;T12;8,412543072869189
0181 Södertälje;Livskvalitet;Kvinnor;T2;14,537314320486553
0181 Södertälje;Livskvalitet;Kvinnor;T3;57,731958762886606
0181 Södertälje;Livskvalitet;Kvinnor;T4;87,576126674786863
0181 Södertälje;Livskvalitet;Kvinnor;T5;0,833346853856699
0181 Södertälje;Livskvalitet;Kvinnor;T6;36,832470782108871
0181 Södertälje;Livskvalitet;Kvinnor;T7;43,885854746391992
0181 Södertälje;Livskvalitet;Kvinnor;T8;67,383017488249720
